name,TestCaseName,Scenario,email,host,age,testResult,responseStatusCode,rawRequestBody,rawResponseBody,requestBody,responseBody
Priya,TestCase_10_Happy_Path,Positive,priya@test.com,priya@test.com,36,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 36
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":36},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""a0c9f433-5e2b-415f-896e-a8c4b1f37dd3"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AOfRgtUnd1w6mToRddzEyAyv-XnMEy3kl.w9eqWTYmIt3N%2FOL2lETuEr7vr%2FRr%2FvDIjIsO%2FAtMBkQ; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":36},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_11_Happy_Path,Positive,priya@test.com,priya@test.com,37,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 37
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":37},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""90eb27c9-a7a4-4c71-b8ed-de5ef8f7ed25"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3A0Y7Kl5eAqiwbgRXaQg7ER8olYTuWTY1X.wzXeBz6nI8OrSD3HnpuMN7wZvxW6PraMnh8ukBdCRc0; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":37},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_12_Happy_Path,Positive,priya@test.com,priya@test.com,38,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 38
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":38},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""13fdb719-2388-440d-a4f5-763b1129e781"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AaAZNFt-Uc6QYbwn2KhLOUb98JwhnB65H.Ckhm%2FUuNizSzQPwbDhv6qAZjlTG%2BTae4KQtZY0n3FrQ; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":38},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_13_Happy_Path,Positive,priya@test.com,priya@test.com,39,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 39
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":39},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""66c2e328-b23a-48f0-9bbe-d16ecc239330"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AoukiNI6suex_4-KZP_m8NAEr7-Yltyfw.rRUJUWHKJxBN00S5bNRQ%2F9uaWOAoMhgD1JXM1B6i99E; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":39},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_14_Happy_Path,Positive,priya@test.com,priya@test.com,40,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 40
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":40},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""df9c8428-19f5-4abf-ad8a-6e471c3259ee"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AbMbGUNi_wQQsZiYk7w1z7hmnNHKx751s.TNjxGz5T8IIG%2FBibqj6sfZ0WqBOfMAH68wGwlHKevY0; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":40},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_15_Happy_Path,Positive,priya@test.com,priya@test.com,41,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 41
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":41},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""d66cba2b-909e-454e-b81d-7e52626abbab"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Ai9Oy_5lPDIozkKIgu4d4vKjA91E4Swlt.Pam35BQz3vCGUzrZMazIu0PcXGGSedPvILXJdcZhzR0; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":41},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_16_Happy_Path,Positive,priya@test.com,priya@test.com,42,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 42
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":42},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""fb93bee9-4c3c-48d5-b364-d1568bd391ef"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AAg2_PooPyUv38a_TPTiQjX2g06DGten9.DwNgG5s5dTiMNsWIrkowG2nx2nL2PW5q6WwrRJfdl%2Fc; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":42},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_17_Happy_Path,Positive,priya@test.com,priya@test.com,43,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 43
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":43},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""80683421-d300-4a52-b754-8a879a3e72c8"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Alf2W7ARYAMyh12OMppZ4ebSjp-yk1Ztd.22NWBMO6KbMJ7kUOpJgKzY2ni54B7Hzp4uYRJrNHh9E; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":43},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_18_Happy_Path,Positive,priya@test.com,priya@test.com,44,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 44
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":44},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""b093ba28-51b6-480d-b8ff-c5068d632ef6"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3A28xGZ5xmHCCsAuKAWiuoegoaWxteddKD.7jFsUTLn7DXmUW4b41%2B8gGqs97hc%2Fl8q2dMMHZB%2BHRs; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":44},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_19_Happy_Path,Negative,priya@test.com,priya@test.com,45,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 45
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":45},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""2e71c41e-a867-4b1c-a5be-1d301a911e5a"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AsU7MnjnVfJH1dwO9RYVic-nbE3Q9mZ4w.KJrZ%2Bxvfs9qmh32dTmA1s6DwU6xXpMJCgFWk04H9Yy4; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":45},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_20_Happy_Path,Negative,priya@test.com,priya@test.com,46,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 46
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":46},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""b484d1ca-d60c-4c15-b0e7-9bb149d17a7d"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AVL2WkY1UIuZFN28pQvr-YREFF5fsjLBW.ol0%2BBxrp1eYgeFxauTICAdNcuc6rzDVIc8cXcB%2Bzf6E; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":46},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_21_Happy_Path,Negative,priya@test.com,priya@test.com,47,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 47
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":47},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""0a484758-f433-4581-885a-3efd0fc168d7"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3ACT3vz4qQfKUJjVP_3bZK2Ns3fyMfOe9_.CuQb77yUQzjLSaReGgWsC%2BZ9SA%2BR%2FPnG3RT%2FyHzK3tg; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":47},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_22_Happy_Path,Negative,priya@test.com,priya@test.com,48,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 48
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":48},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""cfd848fe-8e2f-4a12-a9ad-3974265239bc"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3A-ReJdYcjtDt1qTmW0lXzb9eAdaN9hycC.fmN8t2em1mFw7JcOyOo5H6RrT7HO5CqWZPnNdZ5%2B4zk; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":48},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_23_Happy_Path,Negative,priya@test.com,priya@test.com,49,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 49
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":49},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""e52584b2-8931-42bd-9c4c-a920e5fe3c55"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AmS7pkYubKp5v0fTU2RbF15tcgxbfXRyn.Uk1vk85m9jfjH7TtF%2BQzro0SzzwsAs25kxI%2Bb1CzLwk; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":49},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_24_Happy_Path,Negative,priya@test.com,priya@test.com,50,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 50
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":50},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""5b51a07a-04e4-4ff8-b881-fa68815a5ad3"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Aie2UuvbUQD_DtT3nlNExLRQltWv_PHhC.BPzthGHEKo%2B20vyvNB7Bd1cK%2Btnvu9UvuQ%2BgxaZSmWw; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":50},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_25_Happy_Path,Negative,priya@test.com,priya@test.com,51,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 51
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":51},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""9ad091f7-9912-4a34-af78-7b01ccc22ccc"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AnMAzd_NELwPcmn0FJu_8bG3pmxxoCAb8.QGyQ4ty%2FW%2BH%2B1xh7E%2Bst1RfrPEBS9JoEdzdojWMddfk; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":51},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_26_Happy_Path,Negative,priya@test.com,priya@test.com,52,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 52
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":52},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""024539f1-2fc5-457b-ade7-246b696c044d"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3APKY4t62wPi7ifU35BDlkVhcKeMetT5He.INocpTBX6VmalpzAAyW5%2BRVaGmjFGBM%2Fptpp4Ou6dFU; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":52},""url"":""https://postman-echo.com/post""}"
Priya,TestCase_27_Happy_Path,Negative,priya@test.com,priya@test.com,53,PASSED,200,,,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 53
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":53},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""da9aab87-542e-4e94-b33f-19ca48520a02"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AQoJG_O7oM6OFIZenOu89Or8XBGwVLrJe.pcmVmk45ieJppcBRvQCuF%2FFoRiLt3G6ASUYUpCMzdPA; __cf_bm=hntDkwtytw3LeeSzzSVDbWXeHiUihXhbqGP7Q08AViU-1780854074.675985-1.0.1.1-ZGk.KPIbG352A1jXW1W0DhUViE6WWRWXgbgJ6q9jxd.NAjpRj0gya.52A0qjLquABgonh462CCsp8qnEfpP.MSCpC7LZDY80lclvlYytt3BIMasDx677yvI3kNhbTd0F; _cfuvid=YHr72kVT9NTWurJr8vl9j5Yr_9QHtpZk3TStgRbXDTY-1780854074.675985-1.0.1.1-LDCpkimHswxIYgkNMCQvnrTp6xDIcATrID0AIbmN4gI""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":53},""url"":""https://postman-echo.com/post""}"
