name,TestCaseName,Scenario,email,host,age,testResult,responseStatusCode,rawRequestBody,rawResponseBody,requestBody,responseBody
>>>>>>> Stashed changes,,,,,,,,,,,
=======,,,,,,,,,,,
"}""","{""args"":{},""data"":{""name"":""Arun"",""email"":"""",""age"":30},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""698004b1-1958-4fb6-9db2-a6ec18385361"",""content-length"":""48"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3A-fbyKGjqgIcJDrUKJDOZcy7FOkBhcSb6.%2BDiJswutW7%2FfJwjmvrVi3JdI6wR189nPC%2FTSbuXVjyo; __cf_bm=kpU6js74jSYKWp8LZCr_rVo5Wd6kImM_diO1pFln1KI-1780893939.2114358-1.0.1.1-bjwkeK7.xKvPaip7PguruK0T3WOeYeZd.TbTHtCkYY5FwvBCfiFEuLSjfySkixGj_cmQu0w70QuNziayfSJoooU78HPTsWxAiWqOl7virbX7iz3LjVlTYIfN1O2TFdEy; _cfuvid=T6K58GOpxzm_BG1a.PdeVtKE5n72RiP0cYsGjIRgTLw-1780893939.2114358-1.0.1.1-pe3FLy8BmiUkMy_PCdy2B8.XadLkN9CeFOKstHy7Arg""},""json"":{""name"":""Arun"",""email"":"""",""age"":30},""url"":""https://postman-echo.com/post""}",,,,,,,,,,
>>>>>>> Stashed changes,,,,,,,,,,,
Priya,TestCase_2_Happy_Path,Positive,priya@test.com,priya@test.com,28,,200,"{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 28
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""c02093a7-7ac2-4a2d-9ee8-e56edd350bc9"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AZWismzMqF-5nyZLBMQrbyO4uNJHujwXn.dlCwWhnU8KgPthGR6gCQJltQ4msFSgoS9MGFmkzgvoE; __cf_bm=kZsVJ6FVzYV0.Ze_B1uXk7aeFgtqEO0j9POQSk4uVKM-1779609172.1106215-1.0.1.1-THLmKQZOFPFtA8Axj7Mo4ePRayPuf2QgCshdJ.bKhCQfmOjqVd0I05_veiB8mvJBcbVJZd3yCRVgYRTNRtyxnA09nLEMTzHGEN0aW3D3TqExFcetbsE1XfTZDB2cGeTw; _cfuvid=ZNxfrTnvvuoBX4KCB4C0nOWOJlN1yPwdLgi1NSgnmCQ-1779609172.1106215-1.0.1.1-4EMY6HX7qYGeKl3BpdnR7PEslrMxCEorOJsmkJByZWY""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""url"":""https://postman-echo.com/post""}","{
  ""name"": ""Priya"",
  ""email"": ""priya@test.com"",
  ""age"": 28
<<<<<<< Updated upstream
<<<<<<< Updated upstream
}","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""7d121b72-d869-4296-afef-5e68eb169736"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AtPgKhoMbSVrb-hwdpuDv8sfpSrnkoRLS.okivH%2BFyIN9UKna3ujIT4RXog4TnV3zEPogMaOjyK%2FU; __cf_bm=C7ThwSUeey.i16IZJFgMWB2ChSaXm.iFLi4B_zRDSaw-1780768307.1211536-1.0.1.1-2A_ZVPyXAZNCbOCw5TsWx2beKkqjoV11krkypKJspxI7_j3jfyIRb9W_GiC7__4DhZ6koPXgp_nP9Dr2iD2dmQBk7gFtj0t9L4zJzs_sopu5prxy6KRloI3zJiTWa471; _cfuvid=SpZHiyromo6NYPMlGyDus1W9al6beL1V5rjb9Xosiq4-1780768307.1211536-1.0.1.1-oyYc7QKulrpReP5e3nDk5EhPb4Tjc5gnvCpywCdn3tw""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""url"":""https://postman-echo.com/post""}"
=======,,,,,,,,,,,
"}""","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""4cc7b88f-f90c-481e-91f4-f2bd7c40efce"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3Ad7esCearqbbBqTIeiBeSm1v0MkGOR6PG.F8MgL57w7uPqlPp12Yg9VWqOIDdvxl4TuzaHJF9TtKY; __cf_bm=o4QVDxRLyi4GrJo32S2wZwRcQ7XT9qfYOqWvCA74240-1780851172.4931045-1.0.1.1-iRgjiL2PMbRMzQHTO.Gi3DHmljsNnZBLSG0kB.v8LSBcHXIUCqd9DxTFRQ7.iI5lXCrrqO0As2NHKQPPdC693GBi.y_oQSC28Z9Oferr8oBncyR8ce5B7Fm.kFxjlFfM; _cfuvid=a7Dlw7jd1Rm3sE2xQhWFCAch4nYm3L65et0QgHECKq0-1780851172.4931045-1.0.1.1-v3S_F0RZhEikkapnXFkQZFpzlL3EMDPFWADuNcmCveU""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""url"":""https://postman-echo.com/post""}",,,,,,,,,,
>>>>>>> Stashed changes,,,,,,,,,,,
=======,,,,,,,,,,,
"}""","{""args"":{},""data"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""files"":{},""form"":{},""headers"":{""host"":""postman-echo.com"",""accept"":""*/*"",""cache-control"":""no-cache"",""accept-encoding"":""gzip, br"",""x-forwarded-proto"":""https"",""postman-token"":""d0a7e9ae-bc2e-478d-a45b-4fed2c84a985"",""content-length"":""63"",""content-type"":""application/json"",""user-agent"":""PostmanRuntime/7.39.1"",""cookie"":""sails.sid=s%3AAAcjio-_fwHOY4xHJnWjq9WFdX815ca2.KWWzRL4xC7t9qT6Ck7Um5GJgxJOIJZ2DU0ASqsFyH6M; __cf_bm=kpU6js74jSYKWp8LZCr_rVo5Wd6kImM_diO1pFln1KI-1780893939.2114358-1.0.1.1-bjwkeK7.xKvPaip7PguruK0T3WOeYeZd.TbTHtCkYY5FwvBCfiFEuLSjfySkixGj_cmQu0w70QuNziayfSJoooU78HPTsWxAiWqOl7virbX7iz3LjVlTYIfN1O2TFdEy; _cfuvid=T6K58GOpxzm_BG1a.PdeVtKE5n72RiP0cYsGjIRgTLw-1780893939.2114358-1.0.1.1-pe3FLy8BmiUkMy_PCdy2B8.XadLkN9CeFOKstHy7Arg""},""json"":{""name"":""Priya"",""email"":""priya@test.com"",""age"":28},""url"":""https://postman-echo.com/post""}",,,,,,,,,,
>>>>>>> Stashed changes,,,,,,,,,,,
